,Hoonah,time,Skagway,Klukwan,Yakutat,Craig,Kasaan
13312,92.242226,2016-06-12,320.87152,103.070206,122.84752,160.27985,146.12717
13313,91.19125,2016-06-13,221.79626,191.6727,157.89276,199.5294,199.63559
13314,340.24835,2016-06-14,262.50366,145.28816,279.04596,309.12473,313.25192
13315,331.6255,2016-06-15,285.4108,240.24,293.699,249.2957,223.2498
13316,333.56305,2016-06-16,291.27344,243.81233,319.80698,234.95653,131.65714
13317,36.330845,2016-06-17,190.93845,120.70833,161.18686,171.1245,126.59221
13318,331.24887,2016-06-18,196.61493,131.47319,154.86436,302.48834,90.03769
13319,279.49677,2016-06-19,219.0388,117.20218,268.00888,291.66833,277.64847
13320,336.67352,2016-06-20,267.67126,118.817505,113.373665,278.95404,282.58624
13321,65.28962,2016-06-21,292.45544,147.72908,85.50706,145.8101,134.74019
13322,17.949303,2016-06-22,283.13104,171.36273,289.74335,95.38099,105.605194
13323,352.82574,2016-06-23,234.49724,140.07295,241.91672,314.7756,331.4375
13324,341.33728,2016-06-24,237.96143,105.399864,146.30905,262.50327,253.5916
13325,85.841156,2016-06-25,301.13812,97.45708,99.607086,152.46245,137.37317
13326,98.17435,2016-06-26,314.98724,350.31415,93.77516,154.15105,133.83351
13327,84.05782,2016-06-27,321.36786,308.99487,88.493614,278.92383,6.1512375
13328,348.9842,2016-06-28,287.79163,194.892,106.51376,283.63904,303.31732
13329,352.51273,2016-06-29,246.73181,187.14825,160.23639,265.2727,301.37985
13330,253.01875,2016-06-30,233.5729,85.30501,180.38678,185.5112,174.08243
13331,82.84697,2016-07-01,325.04468,227.20984,333.2655,126.165054,116.946686
13332,88.020775,2016-07-02,311.1795,293.25665,304.43542,153.41977,123.300156
13333,44.650795,2016-07-03,213.36276,129.66983,197.71628,320.62335,359.032
13334,305.6942,2016-07-04,211.55142,123.98059,126.62715,255.6743,283.25177
13335,337.27512,2016-07-05,213.47676,131.40483,139.75815,297.46213,280.0369
13336,26.27142,2016-07-06,248.44894,104.20323,239.55357,149.67885,119.3719
13337,68.7866,2016-07-07,272.9578,179.54193,291.14072,124.385185,117.59323
13338,332.008,2016-07-08,289.19067,222.24297,286.13232,347.79425,351.3853
13339,11.010338,2016-07-09,268.94855,137.63312,208.23721,263.9027,136.69711
13340,17.428772,2016-07-10,185.73508,111.43953,187.35695,224.20639,167.70341
13341,73.61362,2016-07-11,259.4274,127.70264,271.04285,122.003365,116.29646
13342,272.56467,2016-07-12,271.73465,153.54688,277.7546,112.66501,116.94437
13343,280.2444,2016-07-13,235.34694,155.43256,261.93408,147.95161,125.23897
13344,343.7589,2016-07-14,220.10649,135.89517,181.25531,314.14508,326.60544
13345,298.9914,2016-07-15,216.52805,143.55353,283.72406,295.96027,300.17923
13346,264.88443,2016-07-16,226.03136,137.64412,283.72543,302.1645,313.03265
13347,346.92615,2016-07-17,221.38483,200.72035,280.95648,301.33582,324.5125
13348,356.22968,2016-07-18,218.73462,195.22983,262.57687,306.6063,331.73715
13349,2.4286194,2016-07-19,183.33286,116.76295,177.85025,234.8758,114.85626
13350,54.193806,2016-07-20,53.22995,120.671776,142.9995,171.14902,126.12651
13351,97.45384,2016-07-21,317.66443,110.04815,143.38184,166.81311,132.57932
13352,127.93005,2016-07-22,359.92844,20.375359,123.2104,177.35486,177.04533
13353,131.7511,2016-07-23,332.20267,7.72068,107.60971,171.78995,146.41537
13354,163.92366,2016-07-24,355.82385,8.795715,118.41725,188.8707,191.95117
13355,163.47667,2016-07-25,343.75745,28.383907,144.72882,168.24966,168.79677
13356,89.28758,2016-07-26,333.8396,273.41174,83.75712,151.08331,130.03708
13357,93.12466,2016-07-27,335.85083,274.35535,90.111534,148.62344,127.27812
13358,169.75656,2016-07-28,1.8456268,20.440758,129.36938,166.73344,145.36914
13359,204.73013,2016-07-29,357.3909,102.827484,122.246315,292.19965,294.69806
13360,297.39252,2016-07-30,229.67847,135.32901,242.12466,285.90283,298.6668
13361,314.69495,2016-07-31,231.58475,115.09017,280.37665,289.98056,285.76923
13362,257.19827,2016-08-01,223.165,123.58293,285.1687,297.06647,304.12714
13363,210.82089,2016-08-02,230.50371,115.056656,272.5267,303.62228,310.7021
13364,151.52649,2016-08-03,241.78786,105.27881,120.65373,244.90363,251.9003
13365,338.52277,2016-08-04,210.45296,137.23642,204.18013,288.59772,300.01398
13366,325.95145,2016-08-05,227.71658,125.59954,291.6631,305.4781,319.6278
13367,2.6088028,2016-08-06,220.44273,129.63092,284.1777,307.43433,322.00034
13368,13.637108,2016-08-07,220.19438,116.48117,252.84457,304.5279,318.6183
13369,132.96445,2016-08-08,252.89243,78.19161,124.08105,253.31963,285.32672
13370,189.99557,2016-08-09,324.57352,126.24846,252.06264,259.80164,245.87299
13371,171.25348,2016-08-10,296.67303,90.336754,121.46416,242.31624,249.43196
13372,121.82662,2016-08-11,311.48508,319.27805,123.8694,201.23288,178.30035
13373,163.02658,2016-08-12,333.82886,31.042503,150.8009,194.13739,204.43826
13374,98.95139,2016-08-13,345.40625,2.715477,110.663734,155.1291,134.77196
13375,103.99177,2016-08-14,338.0484,11.8581085,129.13745,151.06241,129.18733
13376,165.37894,2016-08-15,9.467934,33.580883,154.94052,173.14407,141.5658
13377,192.32367,2016-08-16,354.8068,356.29922,173.61212,222.2278,245.27315
13378,219.24985,2016-08-17,257.01782,134.94577,134.8296,307.143,326.0113
13379,91.1478,2016-08-18,264.82642,128.4668,86.11705,289.76117,318.09357
13380,233.84961,2016-08-19,286.9739,125.31595,150.56401,238.47548,275.8827
13381,237.84776,2016-08-20,218.63591,133.12439,285.1678,257.48715,259.41888
13382,349.0438,2016-08-21,232.03168,130.07063,276.2581,297.39813,307.06525
13383,213.89194,2016-08-22,268.7018,79.05882,137.47844,286.64993,278.78003
13384,113.788475,2016-08-23,306.219,29.078716,122.815605,177.1795,210.7605
13385,211.78539,2016-08-24,323.47083,130.13902,128.01727,319.00946,323.39435
13386,253.74586,2016-08-25,193.26376,133.00021,167.48065,320.6349,321.9613
13387,229.27548,2016-08-26,324.82288,112.80147,269.91818,296.51447,301.46368
13388,323.0674,2016-08-27,270.44733,231.10408,350.58423,294.865,295.4582
13389,104.06499,2016-08-28,303.71533,267.01276,61.09543,122.200645,113.486824
13390,95.48842,2016-08-29,329.5894,242.36539,43.72227,105.13319,106.32528
13391,79.04299,2016-08-30,298.3385,238.26724,55.76744,114.1761,108.045456
13392,121.72166,2016-08-31,295.7522,237.13579,15.050835,91.3074,88.8907
13393,134.50447,2016-09-01,296.79614,228.4746,318.03592,177.33687,260.3773
13394,355.8903,2016-09-02,322.65616,152.39743,277.6167,294.20056,264.1272
13395,341.7263,2016-09-03,298.83276,237.83627,266.44727,281.94293,272.11395
13396,353.34244,2016-09-04,215.59784,109.805786,163.46057,297.61783,311.72415
13397,59.06588,2016-09-05,299.62488,57.08711,99.61092,126.905624,117.52501
13398,168.68036,2016-09-06,343.0703,338.83746,141.11703,216.99133,180.14516
13399,177.96388,2016-09-07,354.7915,341.14966,203.71255,202.28949,130.58536
13400,204.28723,2016-09-08,287.1415,106.576515,134.24246,255.96037,266.79156
13401,91.103806,2016-09-09,318.5644,268.8365,39.772713,162.91219,131.63525
13402,173.31683,2016-09-10,287.8496,148.48982,289.15442,226.12746,221.5986
13403,320.538,2016-09-11,243.2921,128.45676,210.49713,325.98645,355.04602
13404,220.79526,2016-09-12,317.95123,96.17464,129.24672,305.77435,318.35352
13405,208.03694,2016-09-13,352.59128,52.34998,222.14703,188.37497,198.79718
13406,202.82642,2016-09-14,338.11722,63.363396,228.16441,255.52487,331.33466
13407,92.28496,2016-09-15,329.6563,4.97509,79.98573,156.20998,134.65643
13408,157.21475,2016-09-16,349.9961,25.90599,150.74759,173.65425,144.67682
13409,80.46536,2016-09-17,285.94434,329.5171,97.27957,167.13661,140.73471
13410,200.00299,2016-09-18,334.9765,103.33828,120.15268,161.57397,115.03939
13411,337.05087,2016-09-19,270.18686,158.85786,310.08405,4.307083,19.5419
13412,282.5421,2016-09-20,207.77309,114.56302,281.25867,303.93817,326.3156
13413,220.0241,2016-09-21,320.25732,76.64237,106.25922,294.54575,319.852
13414,106.77409,2016-09-22,330.67834,9.942673,95.119896,142.63712,128.54858
13415,202.30307,2016-09-23,335.00555,41.91384,104.86326,203.2468,172.53122
13416,143.63708,2016-09-24,339.5986,28.836952,104.72898,150.6792,142.33952
13417,90.69191,2016-09-25,318.92517,38.646873,105.69011,128.53409,123.06468
13418,207.42543,2016-09-26,303.22513,240.97319,30.741833,298.24924,296.1829
13419,208.65796,2016-09-27,258.7886,92.1611,135.21939,178.30746,206.42418
13420,84.95943,2016-09-28,317.45984,288.3338,305.72522,123.3029,122.885796
13421,336.48196,2016-09-29,294.21896,259.5294,306.872,9.041412,353.49136
13422,5.5056,2016-09-30,248.94469,289.02734,52.051098,7.896347,0.9711609
13423,323.70886,2016-10-01,292.35217,259.71597,307.52667,30.714615,20.849556
13424,144.4617,2016-10-02,352.77893,78.59365,122.683945,137.02744,101.20062
13425,102.97476,2016-10-03,321.66876,66.946075,19.48043,112.59896,109.093575
13426,246.05151,2016-10-04,298.3988,264.7095,351.14746,51.753956,29.686531
13427,177.78113,2016-10-05,314.4584,257.37585,72.463684,309.18985,322.04175
13428,67.888214,2016-10-06,293.45844,260.0325,326.61746,313.26587,329.30566
13429,302.92706,2016-10-07,295.95898,250.1719,339.8356,20.45504,4.3643723
13430,119.00267,2016-10-08,292.38776,243.21054,147.63205,113.02786,125.5551
13431,248.80296,2016-10-09,304.38153,149.93906,281.46075,0.38547516,347.93494
13432,285.16913,2016-10-10,271.12854,133.83826,269.08612,330.68436,337.6582
13433,151.88736,2016-10-11,278.9627,101.468834,126.72098,140.24925,127.600525
13434,102.60294,2016-10-12,303.7647,74.90701,101.984215,122.56174,119.32466
13435,129.92549,2016-10-13,296.60544,246.87476,347.10803,98.250916,105.31992
13436,125.91253,2016-10-14,295.1964,225.28769,114.066025,91.624374,62.20032
13437,93.14962,2016-10-15,294.61633,233.15509,74.11143,143.0933,123.91185
13438,86.83684,2016-10-16,297.51935,245.4298,61.441513,124.41374,116.08102
13439,99.22211,2016-10-17,327.80963,327.26343,83.68718,141.77121,123.09967
13440,92.18481,2016-10-18,338.19943,24.989914,108.489876,143.8084,126.15674
13441,88.031,2016-10-19,334.11688,281.31586,73.314896,133.81693,125.19794
13442,86.47998,2016-10-20,316.35046,288.85934,74.43495,134.05981,117.59639
13443,86.93636,2016-10-21,324.69626,280.63458,47.044163,132.79196,124.31743
13444,84.28101,2016-10-22,295.3742,252.12903,54.74949,146.10449,131.26938
13445,39.18994,2016-10-23,290.29855,232.32567,37.59966,70.89686,52.149864
13446,91.46973,2016-10-24,293.67706,235.88762,63.651886,79.51699,29.975143
13447,235.70418,2016-10-25,287.88345,239.3442,325.14044,44.86934,14.390495
13448,129.97075,2016-10-26,316.45636,281.48077,114.47558,86.41658,77.99738
13449,113.84668,2016-10-27,330.68256,24.98693,64.25203,116.93382,112.572136
13450,107.59105,2016-10-28,327.1984,33.74685,95.306404,99.010735,82.383644
13451,236.57191,2016-10-29,316.88428,65.11499,113.96663,50.096157,359.6658
13452,148.97437,2016-10-30,324.12128,30.953232,110.73373,108.68048,77.6047
13453,173.86353,2016-10-31,317.32846,48.761173,82.290115,119.68074,81.476715
13454,104.20128,2016-11-01,331.01593,70.58201,73.09073,120.85226,117.21527
13455,85.152985,2016-11-02,329.19284,309.25525,97.99646,112.44194,103.40351
13456,87.661354,2016-11-03,311.96863,264.1353,41.284092,137.80011,132.08878
13457,103.71445,2016-11-04,340.86563,15.101997,83.80614,134.87769,123.36798
13458,117.073,2016-11-05,334.47455,5.470497,351.10083,149.85031,132.05069
13459,168.00298,2016-11-06,327.05518,33.70507,75.97126,137.80357,113.45831
13460,89.9449,2016-11-07,328.99133,265.63602,69.82378,118.6626,110.693436
13461,96.021355,2016-11-08,330.1802,15.586029,95.18386,148.33301,126.88455
13462,100.06331,2016-11-09,334.2056,25.88295,82.90412,146.82721,131.17416
13463,102.006294,2016-11-10,323.0055,354.71683,77.59874,133.768,121.40199
13464,110.383575,2016-11-11,354.932,35.354763,135.99312,156.0148,131.3847
13465,114.23669,2016-11-12,12.189201,37.309566,126.743286,149.82106,126.46474
13466,91.165276,2016-11-13,335.45184,301.19867,77.174576,141.90916,127.962036
13467,135.38979,2016-11-14,0.5420227,2.5125504,100.980675,152.59572,128.70929
13468,87.48575,2016-11-15,333.42065,326.3537,75.92901,139.55234,118.4835
13469,280.05865,2016-11-16,280.11664,224.15994,38.558315,84.79855,48.60931
13470,274.12103,2016-11-17,281.06076,241.8348,82.77586,97.91846,3.719658
13471,69.42949,2016-11-18,300.5127,287.2681,91.65732,90.16173,56.3126
13472,278.6303,2016-11-19,295.2262,204.61781,80.04319,17.809944,6.099251
13473,195.05539,2016-11-20,319.88766,70.06697,77.58598,45.06208,6.1160126
13474,91.89146,2016-11-21,326.6011,44.317028,86.860466,107.001396,96.70676
13475,79.75859,2016-11-22,314.56213,242.84364,82.39703,111.81859,109.92007
13476,86.89466,2016-11-23,339.2115,281.35385,59.58747,111.99708,112.4004
13477,73.80496,2016-11-24,325.2688,260.1374,69.68388,108.21403,110.2589
13478,164.88312,2016-11-25,322.71503,69.39333,88.27455,122.639366,114.2097
13479,86.88337,2016-11-26,336.31726,314.94006,80.15543,123.47232,121.80353
13480,94.5072,2016-11-27,342.03033,357.64398,88.337296,142.12152,118.21169
13481,128.69174,2016-11-28,322.6863,47.10645,138.67033,218.77214,128.75716
13482,101.31206,2016-11-29,336.68988,321.7933,66.85366,145.67746,133.35394
13483,178.87556,2016-11-30,344.14172,38.59636,154.22397,224.15659,161.92038
13484,101.91228,2016-12-01,338.3227,358.44873,81.46347,143.26198,124.555695
13485,104.92061,2016-12-02,334.81586,287.60403,68.27528,172.14603,141.13867
13486,195.46793,2016-12-03,352.2689,28.119625,201.26636,225.34885,177.30663
13487,103.28285,2016-12-04,324.98593,354.46997,80.11501,137.96056,144.99716
13488,263.1128,2016-12-05,287.914,231.69946,71.5158,55.837624,9.650101
13489,107.65133,2016-12-06,323.328,64.24477,94.50929,58.694347,356.07855
13490,93.33129,2016-12-07,333.8515,66.58122,81.51669,119.23514,127.59418
13491,83.78874,2016-12-08,323.25998,270.96906,77.68813,102.99512,108.8233
13492,146.146,2016-12-09,289.37216,224.00665,47.614456,73.815994,67.7614
13493,54.52465,2016-12-10,280.83884,243.9235,55.165836,62.886894,30.138412
13494,42.45661,2016-12-11,278.2879,246.32356,41.857796,56.54023,41.7328
13495,218.70694,2016-12-12,300.30182,241.57991,244.90413,47.86367,18.744804
13496,214.2123,2016-12-13,312.72275,162.3621,298.25323,14.607979,332.90015
13497,151.00504,2016-12-14,294.19855,190.98434,262.5437,356.02402,329.77057
13498,206.53745,2016-12-15,292.0816,218.774,339.7328,19.522797,1.701889
13499,179.63928,2016-12-16,315.90637,90.73473,98.05173,14.989525,346.93225
13500,110.1849,2016-12-17,330.26892,64.14523,116.46037,208.44116,138.77612
13501,148.63501,2016-12-18,344.1905,2.1431427,96.02691,191.6348,143.51918
13502,200.29573,2016-12-19,349.92484,55.832893,195.42278,212.42786,165.9029
13503,121.806854,2016-12-20,354.5136,19.951416,135.75809,158.41464,136.0288
13504,166.62189,2016-12-21,328.73535,11.400444,92.69846,193.96295,146.91309
13505,114.68335,2016-12-22,347.91467,30.318974,88.8317,128.34538,124.78433
13506,104.272484,2016-12-23,325.281,279.17664,47.256596,96.5898,99.95843
13507,207.19928,2016-12-24,322.65155,60.471863,84.23766,71.56521,351.8757
13508,113.096634,2016-12-25,349.59003,54.19092,84.344536,123.94528,126.54901
13509,90.467224,2016-12-26,333.30713,276.9121,70.54155,136.09677,124.94636
13510,205.12175,2016-12-27,319.48267,232.28535,107.32537,218.9691,176.46786
13511,182.74136,2016-12-28,350.21826,45.363758,118.112015,177.40039,156.78323
13512,147.60579,2016-12-29,351.03543,15.06102,108.57539,72.948715,348.6301
13513,206.27994,2016-12-30,319.12125,66.29631,141.035,272.57227,283.27628
13514,314.36203,2016-12-31,197.00858,242.35376,36.848347,304.74142,297.07062
13515,337.0031,2017-01-01,247.60411,279.282,318.6576,4.0330124,345.65594
13516,230.26208,2017-01-02,286.07477,246.33449,314.17688,23.662453,354.87238
13517,212.50444,2017-01-03,318.74277,255.1939,142.66678,31.783566,345.14594
13518,267.25885,2017-01-04,311.6499,169.66318,179.1839,310.17957,326.26242
13519,273.9301,2017-01-05,249.49554,240.78587,44.302513,278.60425,134.50784
13520,14.468826,2017-01-06,209.28116,240.01997,48.151062,54.926735,33.170906
13521,33.984394,2017-01-07,313.4533,261.80548,49.81953,52.40601,27.40158
13522,335.3831,2017-01-08,290.66003,246.40369,344.4579,33.406284,30.641682
13523,25.713387,2017-01-09,280.03027,202.7426,351.27734,40.569214,37.01031
13524,161.90663,2017-01-10,279.5677,133.23843,350.1184,44.20848,14.544006
13525,235.30743,2017-01-11,305.89392,100.676445,291.2005,39.5227,356.8279
13526,181.69162,2017-01-12,337.7536,63.627144,108.15921,201.15201,137.0315
13527,118.68804,2017-01-13,352.95804,19.779427,99.11393,154.50786,139.56279
13528,149.3432,2017-01-14,352.516,31.998539,144.20105,158.38474,131.84831
13529,147.52109,2017-01-15,347.8486,35.940334,142.1338,158.97772,139.73106
13530,117.43823,2017-01-16,336.01794,31.5751,99.58943,161.24332,135.094
13531,189.74089,2017-01-17,345.2246,26.759422,177.60193,134.70078,117.463104
13532,324.24268,2017-01-18,330.689,248.9646,336.44135,112.50877,109.51657
13533,147.1218,2017-01-19,334.50452,346.25433,247.51414,205.98862,159.64459
13534,257.50632,2017-01-20,308.83636,46.558533,44.3443,50.002132,336.08252
13535,236.40138,2017-01-21,282.9472,255.57578,41.12634,54.649353,0.8330078
13536,102.054726,2017-01-22,331.54773,261.96075,44.54113,96.05589,91.647606
13537,116.86032,2017-01-23,338.4508,338.05157,112.900734,137.66473,113.34157
13538,102.86343,2017-01-24,341.31705,12.082603,89.19939,146.09622,126.1006
13539,127.69511,2017-01-25,356.14923,26.605865,137.62949,150.14856,133.98013
13540,110.689896,2017-01-26,346.44708,33.17639,93.976425,142.99564,134.19453
13541,113.02599,2017-01-27,337.50122,32.259426,108.924644,145.13023,129.45459
13542,104.24118,2017-01-28,310.7245,49.375694,77.172615,153.76094,129.9122
13543,205.63129,2017-01-29,187.32849,73.66967,258.80444,268.3644,256.4467
13544,260.1167,2017-01-30,289.8417,43.998627,54.223396,291.36615,278.81308
13545,112.4484,2017-01-31,305.68692,159.49335,83.65683,343.51596,334.57812
13546,315.51685,2017-02-01,310.8976,247.29536,329.88403,6.677002,350.671
13547,355.31564,2017-02-02,263.50156,270.58325,35.59123,27.856834,5.202751
13548,1.8663635,2017-02-03,234.73175,265.11517,359.1929,32.31925,28.736412
13549,27.78244,2017-02-04,243.27597,207.29044,285.8555,29.75933,31.965656
13550,149.15332,2017-02-05,278.2887,129.63498,133.14392,37.879185,23.766273
13551,74.52473,2017-02-06,286.0638,223.63287,14.680794,45.626278,34.3598
13552,78.57997,2017-02-07,286.7906,227.14856,317.06525,65.485954,64.661545
13553,205.63368,2017-02-08,313.85562,82.8761,89.96307,92.960655,334.3223
13554,131.42686,2017-02-09,316.23444,83.94121,97.16228,17.359474,347.61456
13555,107.6126,2017-02-10,318.1238,36.478104,95.77232,153.91406,123.22894
13556,176.18954,2017-02-11,5.52549,37.02634,174.80818,179.04938,146.18146
13557,189.26901,2017-02-12,311.08197,40.9583,251.42078,169.7425,135.75316
13558,86.16103,2017-02-13,345.8177,22.954025,114.70715,146.75128,129.93744
13559,80.79427,2017-02-14,350.219,20.67582,106.24725,137.82469,121.99371
13560,107.731766,2017-02-15,340.87335,312.42316,87.80435,146.42346,127.51749
13561,214.53378,2017-02-16,323.98965,75.47141,51.372417,330.46722,322.69977
13562,202.37529,2017-02-17,330.83066,69.75741,85.30599,272.74356,239.34726
13563,93.59723,2017-02-18,324.05817,82.855934,91.1836,61.15982,345.12726
13564,258.07324,2017-02-19,303.33344,240.3306,61.37751,28.33857,345.12796
13565,201.90158,2017-02-20,325.2605,42.43935,53.34764,46.21721,354.75116
13566,190.53949,2017-02-21,314.97394,78.222404,328.40326,357.49493,338.7529
13567,162.49893,2017-02-22,312.92883,109.38507,0.38357544,331.63742,321.40112
13568,348.08725,2017-02-23,303.66238,118.63675,36.199966,333.90826,322.03912
13569,255.18828,2017-02-24,302.2967,117.19966,295.23563,348.56366,341.73428
13570,242.43893,2017-02-25,276.09317,27.25946,9.536392,292.77106,285.32245
13571,333.9556,2017-02-26,290.99152,253.59314,11.166588,3.7806854,344.58344
13572,284.90283,2017-02-27,248.901,205.91507,83.19699,340.62003,341.71527
13573,84.12358,2017-02-28,312.8619,304.11737,77.94063,198.05298,131.95479
13574,79.25914,2017-03-01,300.12823,243.53235,72.60533,200.63812,157.54214
13575,81.29632,2017-03-02,310.11005,252.60617,65.31842,162.715,137.04587
13576,43.8623,2017-03-03,283.0464,226.76955,66.29677,160.19724,135.34448
13577,328.40704,2017-03-04,272.40924,214.75604,52.00174,95.394905,349.64606
13578,310.2984,2017-03-05,285.32495,222.39856,43.358307,12.4863205,351.0309
13579,31.05436,2017-03-06,313.2365,218.24219,60.068336,28.653534,346.7994
13580,20.819992,2017-03-07,285.63715,231.84451,34.82889,68.29218,55.950146
13581,14.223022,2017-03-08,288.8082,237.86104,54.82224,25.115532,58.843914
13582,54.054253,2017-03-09,293.75018,258.4527,58.362885,93.36535,105.97107
13583,55.555897,2017-03-10,301.0827,258.4772,29.780762,69.22261,50.483185
13584,73.99798,2017-03-11,297.6944,252.77562,58.78929,77.238556,69.14656
13585,33.506683,2017-03-12,313.3797,235.0194,45.882965,108.50749,112.45471
13586,95.71832,2017-03-13,305.6233,237.68713,316.3667,154.4208,133.25877
13587,117.5748,2017-03-14,345.3829,24.187073,81.04077,154.48367,126.61162
13588,102.85987,2017-03-15,345.2713,4.9411697,78.46783,150.98688,133.27524
13589,98.577934,2017-03-16,331.62436,283.26016,80.578735,146.79002,130.08136
13590,78.41182,2017-03-17,300.16205,268.80676,61.886684,137.013,116.62039
13591,6.7994995,2017-03-18,292.20816,235.87617,78.22099,101.373024,116.92647
13592,136.62766,2017-03-19,319.10333,35.051052,83.89711,148.61957,135.04161
13593,125.59662,2017-03-20,333.78775,6.1969986,139.19797,144.78874,125.69955
13594,94.449326,2017-03-21,332.32947,294.34885,78.94157,46.762615,356.4942
13595,329.98282,2017-03-22,285.9148,260.0089,38.831833,132.88719,95.23877
13596,83.51816,2017-03-23,314.4854,260.35486,79.79556,148.36554,123.270615
13597,99.131035,2017-03-24,309.1311,252.97519,61.79315,71.55346,41.39765
13598,211.48279,2017-03-25,310.20016,235.77422,94.29867,170.95401,137.86923
13599,107.861435,2017-03-26,338.3247,349.47037,77.82771,109.38689,113.39675
13600,86.42496,2017-03-27,321.10406,263.6858,61.700256,125.465324,121.307816
13601,132.51096,2017-03-28,328.90698,0.11665344,114.06389,114.75899,102.22301
13602,87.64945,2017-03-29,315.99597,325.7434,93.67591,140.29143,110.57346
13603,128.6081,2017-03-30,320.38727,33.146297,108.20967,157.90115,136.04872
13604,90.578156,2017-03-31,327.8189,341.24872,79.00116,151.63562,131.55322
13605,104.21578,2017-04-01,337.95953,295.8687,104.262955,178.1303,137.60431
13606,208.52472,2017-04-02,358.59744,35.294243,193.88104,235.07582,235.54272
13607,101.15007,2017-04-03,334.44775,13.87513,87.60495,141.14215,141.0138
13608,100.04896,2017-04-04,323.91992,277.74576,65.96915,120.22515,104.91131
13609,83.28115,2017-04-05,327.91425,284.0183,90.09923,132.1083,126.6936
13610,86.815056,2017-04-06,330.89954,20.081406,98.78618,145.89163,124.365875
13611,76.45805,2017-04-07,319.43054,250.10925,51.56483,33.47221,3.466713
13612,258.42,2017-04-08,323.482,279.4005,295.73074,309.36465,330.71643
13613,87.142746,2017-04-09,276.2948,292.0511,99.298965,117.569176,109.44588
13614,85.53725,2017-04-10,8.731071,278.01434,79.13891,120.56449,102.41046
13615,312.29053,2017-04-11,226.93608,74.320076,304.97104,314.36493,357.34454
13616,341.0931,2017-04-12,291.51727,254.22668,326.08774,19.557632,11.804039
13617,3.2863998,2017-04-13,305.99274,234.90166,11.252129,64.88354,45.22908
13618,35.042896,2017-04-14,296.8082,241.69202,15.249016,135.61653,117.87622
13619,204.14046,2017-04-15,295.4005,120.4126,253.06601,142.65349,127.211105
13620,127.84433,2017-04-16,342.42462,97.159,161.18605,124.3254,118.95875
13621,320.4835,2017-04-17,299.08002,216.44131,295.42426,350.15875,348.88977
13622,98.29411,2017-04-18,307.19366,242.30777,59.04943,114.14703,102.35678
13623,99.97509,2017-04-19,331.6143,244.17137,11.749542,113.93682,103.09109
13624,79.57766,2017-04-20,286.79996,193.2991,150.91264,137.93648,120.62476
13625,86.49422,2017-04-21,263.40485,141.45941,89.36536,131.8073,124.46215
13626,65.89947,2017-04-22,301.15488,260.2018,19.397766,94.973976,64.57744
13627,113.711395,2017-04-23,329.7077,252.70561,341.52966,121.92459,112.38511
13628,108.42448,2017-04-24,278.67502,111.68709,106.37028,132.47086,119.34192
13629,85.97752,2017-04-25,342.54858,59.659195,88.797745,119.09838,117.46699
13630,5.3054657,2017-04-26,345.62097,281.71466,332.09015,104.46425,107.89828
13631,91.91909,2017-04-27,271.94287,356.9875,233.88428,189.17374,158.82413
13632,91.411476,2017-04-28,298.47675,97.838264,135.5022,217.87054,211.25417
13633,218.3988,2017-04-29,319.7409,173.4891,139.1599,83.07074,96.78355
13634,265.44263,2017-04-30,279.919,289.41443,292.09235,349.3669,20.805801
13635,169.02188,2017-05-01,338.31744,48.19187,124.10503,175.80331,182.193
13636,101.3189,2017-05-02,340.89056,279.95044,92.70381,123.49903,117.90236
13637,130.19302,2017-05-03,340.21637,30.217232,124.50168,159.44592,139.47061
13638,129.38365,2017-05-04,9.808571,56.579422,114.154144,156.1347,179.59271
13639,312.35236,2017-05-05,310.3015,245.84245,326.41315,306.1507,314.99664
13640,285.08832,2017-05-06,230.63437,168.63663,240.03374,281.78247,262.37997
13641,80.52965,2017-05-07,291.5801,97.58634,117.7284,150.76501,133.65457
13642,85.99372,2017-05-08,327.5031,224.13943,74.18101,157.21457,134.88068
13643,104.1351,2017-05-09,317.2395,77.436554,102.20305,146.469,129.4572
13644,33.309116,2017-05-10,316.12714,236.04967,335.3458,131.16959,131.60294
13645,325.04794,2017-05-11,289.46765,273.9344,318.67084,4.966896,347.97458
13646,278.2613,2017-05-12,300.49347,254.15962,302.46533,81.41875,95.775894
13647,3.0325317,2017-05-13,262.31937,103.49271,271.92285,302.0343,190.73611
13648,157.74081,2017-05-14,321.87897,95.17104,128.41104,249.84178,217.86885
13649,34.815483,2017-05-15,301.00198,251.3797,289.24112,142.36041,120.77793
13650,345.57904,2017-05-16,312.3938,238.22354,275.3158,309.63617,333.95883
13651,359.1086,2017-05-17,6.7749405,133.91238,173.27039,308.07208,6.4659348
13652,322.44214,2017-05-18,0.64746857,152.76077,163.26765,203.31374,140.22058
13653,123.339966,2017-05-19,349.29956,97.8455,108.07024,186.12509,157.8953
13654,101.27113,2017-05-20,340.31992,308.5137,79.156906,147.13007,134.95837
13655,89.93516,2017-05-21,331.50818,343.78445,74.47005,151.7596,131.09274
13656,181.06468,2017-05-22,358.87592,39.91099,160.99423,153.86172,130.06572
13657,354.04648,2017-05-23,319.08105,170.5903,291.56512,179.79822,113.24255
13658,241.71281,2017-05-24,226.83644,140.59157,280.58435,304.08932,305.12982
13659,219.77708,2017-05-25,336.34027,107.7697,192.37622,306.4979,311.51453
13660,237.32655,2017-05-26,281.15497,113.843094,273.7672,303.7036,311.06696
